time,latitude,longitude,altitude,timelocal,temperature,pressure,humidity,voc,noise,co2,ch2o,o3,pm1,pm25,pm10
1651369864,45.651464,25.615426,538,920820,5.66,95595,78,209498,43,618,7,20,9,12,13
1651369924,45.651464,25.615426,538,920880,5.640000000000001,95594,78,209503,46,618,7,20,9,12,13
1651369984,45.651464,25.615426,538,920940,5.62,95596,78,209269,46,618,7,20,8,11,12
1651370044,45.651464,25.615426,538,921000,5.61,95597,78,207899,45,615,7,20,8,11,12
1651370104,45.651464,25.615426,538,921060,5.58,95594,78,207899,42,615,7,20,8,11,12
1651370164,45.651464,25.615426,538,921120,5.57,95596,78,207110,44,620,7,20,8,11,12
1651370224,45.651464,25.615426,538,921180,5.550000000000001,95594,78,206428,44,618,7,20,8,11,12
1651370284,45.651464,25.615426,538,921240,5.54,95594,78,206315,41,620,7,20,8,11,12
1651370344,45.651464,25.615426,538,921300,5.5200000000000005,95594,78,207441,40,616,7,20,8,11,12
1651370404,45.651464,25.615426,538,921360,5.5200000000000005,95592,78,206661,39,613,7,20,8,11,12
1651370464,45.651464,25.615426,538,921420,5.510000000000001,95592,78,204420,43,617,7,20,8,11,12
1651370524,45.651464,25.615426,538,921480,5.510000000000001,95591,78,205867,55,621,7,20,8,11,12
1651370585,45.651464,25.615426,538,921540,5.49,95594,79,205758,46,621,7,20,9,12,13
1651370644,45.651464,25.615426,538,921600,5.470000000000001,95592,79,207221,46,618,7,20,9,12,13
1651370704,45.651464,25.615426,538,921660,5.45,95593,79,208814,42,618,7,20,8,11,12
1651370764,45.651464,25.615426,538,921720,5.44,95593,79,209277,44,616,7,20,7,10,11
1651370824,45.651464,25.615426,538,921780,5.430000000000001,95592,79,210882,44,611,7,20,8,10,11
1651370884,45.651464,25.615426,538,921840,5.420000000000001,95592,79,212162,42,612,7,20,7,10,11
1651370944,45.651464,25.615426,538,921900,5.41,95591,79,215473,46,611,7,20,6,8,9
1651371004,45.651464,25.615426,538,921960,5.41,95590,79,217153,48,611,7,20,6,8,9
1651371064,45.651464,25.615426,538,922020,5.4,95589,79,216793,43,613,7,20,7,9,10
1651371124,45.651464,25.615426,538,922080,5.380000000000001,95588,79,219459,40,611,7,20,6,8,9
1651371184,45.651464,25.615426,538,922140,5.390000000000001,95588,79,221930,43,607,7,20,6,8,9
1651371244,45.651464,25.615426,538,922200,5.380000000000001,95588,79,223058,38,608,7,20,6,8,9
1651371304,45.651464,25.615426,538,922260,5.380000000000001,95585,79,222089,47,608,7,20,6,8,9
1651371364,45.651464,25.615426,538,922320,5.380000000000001,95585,79,210918,45,614,7,20,6,8,9
1651371424,45.651464,25.615426,538,922380,5.37,95585,79,208589,47,614,7,20,6,8,9
1651371484,45.651464,25.615426,538,922440,5.3500000000000005,95582,79,214997,48,610,7,20,6,8,9
1651371544,45.651464,25.615426,538,922500,5.3500000000000005,95582,79,218128,43,609,7,20,6,8,9
1651371604,45.651464,25.615426,538,922560,5.3500000000000005,95582,79,219222,49,613,7,20,6,8,9
1651371664,45.651464,25.615426,538,922620,5.32,95581,79,219340,39,616,7,20,6,8,9
1651371724,45.651464,25.615426,538,922680,5.3100000000000005,95578,79,215718,43,613,7,20,7,9,10
1651371784,45.651464,25.615426,538,922740,5.3100000000000005,95580,79,219830,42,612,7,20,6,8,9
1651371844,45.651464,25.615426,538,922800,5.300000000000001,95579,79,223181,42,609,7,20,6,8,9
1651371904,45.651464,25.615426,538,922860,5.28,95578,79,225202,43,611,7,20,5,7,8
1651371964,45.651464,25.615426,538,922920,5.2700000000000005,95575,79,225707,41,611,7,20,6,8,9
1651372024,45.651464,25.615426,538,922980,5.25,95574,79,226984,42,608,7,20,5,7,8
1651372084,45.651464,25.615426,538,923040,5.24,95577,79,226733,39,608,7,20,5,7,7
1651372144,45.651464,25.615426,538,923100,5.220000000000001,95576,79,226861,40,608,7,20,6,8,9
1651372204,45.651464,25.615426,538,923160,5.2,95575,79,226093,41,606,7,20,5,7,7
1651372264,45.651464,25.615426,538,923220,5.19,95573,79,226222,41,608,7,20,5,7,7
1651372324,45.651464,25.615426,538,923280,5.180000000000001,95571,79,226345,42,609,7,20,5,7,8
1651372384,45.651464,25.615426,538,923340,5.16,95571,79,226347,55,612,7,20,6,8,9
1651372444,45.651464,25.615426,538,923400,5.16,95575,79,224961,44,615,7,20,6,8,9
1651372504,45.651464,25.615426,538,923460,5.15,95575,79,224191,42,614,7,20,6,8,9
1651372564,45.651464,25.615426,538,923520,5.140000000000001,95576,79,224191,41,619,7,20,6,8,9
1651372624,45.651464,25.615426,538,923580,5.12,95582,80,222556,45,626,7,20,6,8,9
1651372684,45.651464,25.615426,538,923640,5.1000000000000005,95582,80,220205,44,626,7,20,6,8,9
1651372744,45.651464,25.615426,538,923700,5.090000000000001,95580,80,219835,42,622,7,20,6,8,9
1651372804,45.651464,25.615426,538,923760,5.08,95583,80,218732,46,616,7,20,6,8,9
1651372864,45.651464,25.615426,538,923820,5.07,95585,80,219952,42,615,7,20,6,8,9
1651372924,45.651464,25.615426,538,923880,5.050000000000001,95588,80,224438,43,614,7,20,6,8,9
1651372984,45.651464,25.615426,538,923940,5.03,95588,80,226987,43,613,7,20,6,8,9
1651373044,45.651464,25.615426,538,924000,5.010000000000001,95592,80,227759,41,613,7,20,5,7,7
1651373104,45.651464,25.615426,538,924060,4.99,95594,80,225589,45,610,7,20,6,8,9
1651373164,45.651464,25.615426,538,924120,4.960000000000001,95595,80,220217,41,615,7,20,6,8,9
1651373224,45.651464,25.615426,538,924180,4.920000000000001,95596,80,212996,41,614,7,20,7,9,10
1651373284,45.651464,25.615426,538,924240,4.880000000000001,95596,80,207128,44,611,7,20,8,11,12
1651373344,45.651464,25.615426,538,924300,4.83,95599,80,203648,47,614,7,20,9,12,13
1651373404,45.651464,25.615426,538,924360,4.78,95597,81,200689,40,617,7,20,10,13,14
1651373465,45.651464,25.615426,538,924420,4.75,95601,81,201125,46,617,7,20,9,12,13
1651373524,45.651464,25.615426,538,924480,4.720000000000001,95604,81,201786,45,620,7,20,9,12,13
1651373584,45.651464,25.615426,538,924540,4.69,95607,81,201019,38,621,7,20,10,13,14
1651373645,45.651464,25.615426,538,924600,4.65,95606,81,201016,42,624,7,20,10,13,14
1651373704,45.651464,25.615426,538,924660,4.62,95607,81,200269,43,623,7,20,10,13,14
1651373764,45.651464,25.615426,538,924720,4.6000000000000005,95608,81,199077,45,619,7,20,10,13,14
1651373824,45.651464,25.615426,538,924780,4.58,95608,81,198220,40,621,7,20,10,13,14
1651373884,45.651464,25.615426,538,924840,4.550000000000001,95607,81,198646,41,626,7,20,11,14,15
1651373944,45.651464,25.615426,538,924900,4.53,95606,81,199721,43,626,7,20,10,13,14
1651374004,45.651464,25.615426,538,924960,4.510000000000001,95603,81,199937,41,625,7,20,10,13,14
1651374065,45.651464,25.615426,538,925020,4.5,95603,81,199723,44,626,7,20,10,13,14
1651374124,45.651464,25.615426,538,925080,4.5,95603,81,200370,42,627,7,20,10,13,14
1651374184,45.651464,25.615426,538,925140,4.49,95604,81,200262,47,629,7,20,10,13,14
1651374244,45.651464,25.615426,538,925200,4.470000000000001,95601,81,201560,49,628,7,20,10,13,14
1651374304,45.651464,25.615426,538,925260,4.460000000000001,95601,82,202325,47,628,7,20,10,13,14
1651374364,45.651464,25.615426,538,925320,4.45,95598,82,200691,40,626,7,20,10,13,14
1651374424,45.651464,25.615426,538,925380,4.460000000000001,95598,82,201781,39,624,7,20,10,13,14
1651374484,45.651464,25.615426,538,925440,4.460000000000001,95597,82,201791,44,621,7,20,9,12,13
1651374544,45.651464,25.615426,538,925500,4.460000000000001,95598,82,199510,41,625,7,20,10,13,14
1651374604,45.651464,25.615426,538,925560,4.44,95598,82,203311,44,628,7,20,10,13,14
1651374664,45.651464,25.615426,538,925620,4.44,95598,82,207671,46,627,7,20,10,13,14
1651374724,45.651464,25.615426,538,925680,4.420000000000001,95597,82,209960,43,625,7,20,10,13,14
1651374784,45.651464,25.615426,538,925740,4.420000000000001,95599,81,213334,44,625,7,20,11,14,15
1651374844,45.651464,25.615426,538,925800,4.41,95599,81,215351,40,622,7,20,11,14,15
1651374904,45.651464,25.615426,538,925860,4.420000000000001,95603,81,217999,45,620,7,20,11,14,15
1651374964,45.651464,25.615426,538,925920,4.420000000000001,95604,81,219704,42,618,7,20,10,13,14
1651375024,45.651464,25.615426,538,925980,4.44,95605,81,216221,42,623,7,20,10,13,14
1651375084,45.651464,25.615426,538,926040,4.44,95606,81,213574,46,623,7,20,11,14,15
1651375144,45.651464,25.615426,538,926100,4.44,95606,81,217271,41,620,7,20,11,14,15
1651375204,45.651464,25.615426,538,926160,4.44,95608,81,217031,49,616,7,20,11,14,15
1651375264,45.651464,25.615426,538,926220,4.44,95612,81,215592,44,617,7,20,11,14,15
1651375324,45.651464,25.615426,538,926280,4.44,95611,81,214523,45,617,7,20,11,14,15
1651375384,45.651464,25.615426,538,926340,4.45,95613,81,214399,46,620,7,20,11,14,15
1651375444,45.651464,25.615426,538,926400,4.45,95612,81,216307,45,621,7,20,11,14,15
1651375504,45.651464,25.615426,538,926460,4.470000000000001,95611,81,218003,47,621,7,20,11,14,15
1651375564,45.651464,25.615426,538,926520,4.470000000000001,95610,81,219097,48,621,7,20,11,14,15
1651375624,45.651464,25.615426,538,926580,4.470000000000001,95609,81,213999,49,620,7,20,11,14,16
1651375684,45.651464,25.615426,538,926640,4.470000000000001,95608,81,205773,45,620,7,20,12,15,17
1651375758,45.651464,25.615426,538,926700,4.470000000000001,95611,81,205196,45,619,7,20,12,15,17
1651375804,45.651464,25.615426,538,926760,4.44,95609,81,210549,42,618,7,20,12,15,17
1651375864,45.651464,25.615426,538,926820,4.48,95611,80,213926,41,620,7,20,11,14,15
1651375924,45.651464,25.615426,538,926880,4.49,95611,80,215231,47,616,7,20,11,14,15
1651375984,45.651464,25.615426,538,926940,4.5,95612,80,215826,45,618,7,20,10,13,14
1651376044,45.651464,25.615426,538,927000,4.5200000000000005,95613,80,217886,47,619,7,20,11,14,15
1651376104,45.651464,25.615426,538,927060,4.5200000000000005,95611,80,218606,50,621,7,20,11,14,15
1651376164,45.651464,25.615426,538,927120,4.54,95612,80,219952,53,621,7,20,12,15,17
1651376224,45.651464,25.615426,538,927180,4.53,95611,80,219096,45,624,7,20,12,15,17
1651376284,45.651464,25.615426,538,927240,4.53,95608,80,209418,44,624,7,20,12,15,17
1651376344,45.651464,25.615426,538,927300,4.5200000000000005,95611,81,197909,47,623,7,20,13,16,18
1651376404,45.651464,25.615426,538,927360,4.510000000000001,95611,81,198219,46,626,7,20,13,16,18
1651376464,45.651464,25.615426,538,927420,4.5200000000000005,95612,81,198967,47,625,7,20,13,16,18
1651376524,45.651464,25.615426,538,927480,4.5200000000000005,95612,81,200798,48,627,7,20,13,16,18
1651376584,45.651464,25.615426,538,927540,4.510000000000001,95611,81,203644,51,627,7,20,13,16,18
1651376644,45.651464,25.615426,538,927600,4.5,95610,81,204306,46,627,7,20,13,16,18
1651376704,45.651464,25.615426,538,927660,4.510000000000001,95609,81,203094,45,627,7,20,12,15,17
1651376764,45.651464,25.615426,538,927720,4.5200000000000005,95610,81,203533,45,627,7,20,13,16,18
1651376824,45.651464,25.615426,538,927780,4.54,95607,81,203093,49,629,7,20,12,15,17
1651376884,45.651464,25.615426,538,927840,4.57,95609,81,201561,44,628,7,20,12,15,17
1651376944,45.651464,25.615426,538,927900,4.550000000000001,95605,81,201341,50,625,7,20,13,16,18
1651377004,45.651464,25.615426,538,927960,4.58,95605,81,200158,46,622,7,20,12,15,17
1651377064,45.651464,25.615426,538,928020,4.6000000000000005,95602,81,200585,48,626,7,20,12,15,17
1651377124,45.651464,25.615426,538,928080,4.61,95602,82,202213,53,628,7,20,12,15,17
1651377184,45.651464,25.615426,538,928140,4.640000000000001,95604,82,201237,44,627,7,20,12,15,17
1651377244,45.651464,25.615426,538,928200,4.66,95601,82,194549,46,625,7,20,13,16,18
1651377304,45.651464,25.615426,538,928260,4.69,95603,82,195064,49,626,7,20,13,17,19
1651377364,45.651464,25.615426,538,928320,4.710000000000001,95604,82,197054,43,624,7,20,13,17,19
1651377424,45.651464,25.615426,538,928380,4.73,95604,82,197689,45,625,7,20,13,17,19
1651377484,45.651464,25.615426,538,928440,4.75,95606,82,197060,45,625,7,20,13,17,19
1651377544,45.651464,25.615426,538,928500,4.800000000000001,95609,82,198434,48,626,7,20,13,16,18
1651377604,45.651464,25.615426,538,928560,4.82,95610,82,200800,46,624,7,20,13,16,18
1651377664,45.651464,25.615426,538,928620,4.8500000000000005,95614,82,201130,47,626,7,20,13,16,18
1651377724,45.651464,25.615426,538,928680,4.890000000000001,95612,82,197404,41,623,7,20,12,15,17
1651377784,45.651464,25.615426,538,928740,4.920000000000001,95615,82,186196,46,628,7,20,13,16,18
1651377844,45.651464,25.615426,538,928800,4.960000000000001,95618,82,185105,54,628,7,20,13,17,19
1651377904,45.651464,25.615426,538,928860,4.99,95615,82,185790,46,626,7,20,13,17,19
1651377964,45.651464,25.615426,538,928920,5.0200000000000005,95616,82,188246,46,622,7,20,14,18,20
1651378024,45.651464,25.615426,538,928980,5.07,95618,82,192174,55,621,7,20,13,17,19
1651378084,45.651464,25.615426,538,929040,5.11,95617,82,192900,44,622,7,20,13,17,19
1651378144,45.651464,25.615426,538,929100,5.140000000000001,95616,82,187097,47,623,7,20,13,16,18
1651378204,45.651464,25.615426,538,929160,5.180000000000001,95617,82,177603,47,628,7,20,13,17,19
1651378264,45.651464,25.615426,538,929220,5.19,95618,82,177825,46,627,7,20,15,19,21
1651378324,45.651464,25.615426,538,929280,5.220000000000001,95614,82,183756,46,625,7,20,15,19,21
1651378384,45.651464,25.615426,538,929340,5.25,95614,82,188147,46,620,7,20,15,19,21
1651378444,45.651464,25.615426,538,929400,5.28,95614,82,191971,48,622,7,20,14,18,20
1651378504,45.651464,25.615426,538,929460,5.3100000000000005,95613,82,191268,50,623,7,20,14,18,20
1651378564,45.651464,25.615426,538,929520,5.3500000000000005,95612,81,190250,46,622,7,20,14,18,20
1651378624,45.651464,25.615426,538,929580,5.37,95612,81,186279,46,621,7,20,14,18,20
1651378684,45.651464,25.615426,538,929640,5.4,95611,81,185983,45,620,7,20,15,19,21
1651378744,45.651464,25.615426,538,929700,5.430000000000001,95610,81,186866,47,621,7,20,13,17,19
1651378804,45.651464,25.615426,538,929760,5.49,95613,81,186768,47,620,7,20,13,17,19
1651378864,45.651464,25.615426,538,929820,5.5200000000000005,95613,81,187558,42,623,7,20,13,17,19
1651378924,45.651464,25.615426,538,929880,5.550000000000001,95613,81,187948,49,622,7,20,14,18,20
1651378984,45.651464,25.615426,538,929940,5.590000000000001,95613,81,189443,45,621,7,20,14,18,20
1651379044,45.651464,25.615426,538,930000,5.62,95612,81,189844,49,622,7,20,15,19,21
1651379104,45.651464,25.615426,538,930060,5.680000000000001,95615,81,190954,46,622,7,20,14,18,20
1651379164,45.651464,25.615426,538,930120,5.710000000000001,95616,81,193199,44,620,7,20,14,18,20
1651379224,45.651464,25.615426,538,930180,5.74,95615,81,193405,50,622,7,20,13,17,19
1651379284,45.651464,25.615426,538,930240,5.7700000000000005,95613,81,192894,48,620,7,20,13,17,19
1651379344,45.651464,25.615426,538,930300,5.800000000000001,95609,81,194957,46,619,7,20,13,17,19
1651379404,45.651464,25.615426,538,930360,5.83,95609,80,195900,46,618,7,20,13,16,18
1651379464,45.651464,25.615426,538,930420,5.86,95611,81,195897,48,614,7,20,13,16,18
1651379524,45.651464,25.615426,538,930480,5.91,95610,81,193819,48,610,7,20,13,16,18
1651379584,45.651464,25.615426,538,930540,5.95,95606,81,190054,54,609,7,20,12,15,17
1651379644,45.651464,25.615426,538,930600,6.010000000000001,95604,81,186378,46,612,7,20,13,16,18
1651379704,45.651464,25.615426,538,930660,6.0600000000000005,95601,80,186470,47,615,7,20,13,17,19
1651379764,45.651464,25.615426,538,930720,6.12,95602,80,186080,43,618,7,20,13,17,19
1651379824,45.651464,25.615426,538,930780,6.2,95601,80,184235,48,620,7,20,13,16,18
1651379884,45.651464,25.615426,538,930840,6.260000000000001,95602,80,184911,49,621,7,20,13,16,18
1651379944,45.651464,25.615426,538,930900,6.32,95600,80,185394,48,618,7,20,13,16,18
1651380004,45.651464,25.615426,538,930960,6.380000000000001,95600,80,185142,45,613,7,20,13,16,18
1651380064,45.651464,25.615426,538,931020,6.44,95600,80,176452,47,609,7,20,13,16,18
1651380124,45.651464,25.615426,538,931080,6.510000000000001,95604,79,180050,42,611,7,20,13,17,19
1651380184,45.651464,25.615426,538,931140,6.57,95606,79,181745,48,611,7,20,14,18,20
1651380244,45.651464,25.615426,538,931200,6.62,95605,79,182985,46,612,7,20,13,17,19
1651380304,45.651464,25.615426,538,931260,6.670000000000001,95606,79,181845,50,609,7,20,14,18,20
1651380364,45.651464,25.615426,538,931320,6.710000000000001,95606,79,185006,48,607,7,20,14,18,20
1651380424,45.651464,25.615426,538,931380,6.75,95609,79,185885,51,607,7,20,14,18,20
1651380484,45.651464,25.615426,538,931440,6.7700000000000005,95608,79,186178,51,600,7,20,14,18,20
1651380544,45.651464,25.615426,538,931500,6.79,95608,79,188645,51,599,7,20,14,18,20
1651380604,45.651464,25.615426,538,931560,6.8100000000000005,95607,78,189951,49,603,7,20,15,19,21
1651380664,45.651464,25.615426,538,931620,6.8100000000000005,95607,78,188648,48,603,7,20,38,48,54
1651380724,45.651464,25.615426,538,931680,6.82,95607,78,193817,47,604,7,20,20,25,28
1651380784,45.651464,25.615426,538,931740,6.87,95606,78,194444,47,609,7,20,17,22,24
1651380844,45.651464,25.615426,538,931800,6.91,95606,78,191670,44,610,7,20,17,22,24
1651380904,45.651464,25.615426,538,931860,6.94,95604,78,188945,46,610,7,20,19,24,27
1651380964,45.651464,25.615426,538,931920,6.98,95606,78,190954,46,611,7,20,18,23,26
1651381024,45.651464,25.615426,538,931980,7.010000000000001,95606,78,187860,45,609,7,20,18,23,26
1651381084,45.651464,25.615426,538,932040,7.03,95607,77,189042,46,608,7,20,19,24,27
1651381144,45.651464,25.615426,538,932100,7.03,95608,77,190650,44,613,7,20,19,24,27
1651381204,45.651464,25.615426,538,932160,7.050000000000001,95607,78,192684,43,610,7,20,17,22,25
1651381264,45.651464,25.615426,538,932220,7.050000000000001,95604,77,194749,45,608,7,20,17,21,23
1651381324,45.651464,25.615426,538,932280,7.04,95608,77,195901,45,606,7,20,16,20,22
1651381384,45.651464,25.615426,538,932340,7,95606,77,202543,45,601,7,20,14,18,20
1651381444,45.651464,25.615426,538,932400,6.95,95607,77,207672,49,607,7,20,14,18,20
1651381504,45.651464,25.615426,538,932460,6.9,95608,77,210656,45,606,7,20,12,16,18
1651381564,45.651464,25.615426,538,932520,6.83,95607,77,209271,50,602,7,20,12,15,17
1651381624,45.651464,25.615426,538,932580,6.7700000000000005,95608,77,207242,50,599,7,20,11,14,15
1651381684,45.651464,25.615426,538,932640,6.710000000000001,95607,77,207672,60,600,7,20,11,14,16
1651381744,45.651464,25.615426,538,932700,6.670000000000001,95610,77,207677,45,600,7,20,11,14,16
1651381804,45.651464,25.615426,538,932760,6.61,95610,77,211462,47,603,7,20,11,14,15
1651381864,45.651464,25.615426,538,932820,6.57,95610,77,215350,47,603,7,20,11,14,15
1651381924,45.651464,25.615426,538,932880,6.54,95611,77,215950,50,604,7,20,11,14,15
1651381984,45.651464,25.615426,538,932940,6.49,95610,77,216428,52,603,7,20,10,13,14
1651382044,45.651464,25.615426,538,933000,6.470000000000001,95612,77,211486,49,608,7,20,11,14,15
1651382104,45.651464,25.615426,538,933060,6.45,95610,77,207219,47,607,7,20,10,13,14
1651382164,45.651464,25.615426,538,933120,6.44,95610,77,209842,49,604,7,20,11,14,15
1651382224,45.651464,25.615426,538,933180,6.44,95613,78,210305,45,605,7,20,11,14,15
1651382284,45.651464,25.615426,538,933240,6.45,95614,78,211931,45,606,7,20,11,14,15
1651382344,45.651464,25.615426,538,933300,6.48,95617,78,214397,50,607,7,20,10,13,14
1651382404,45.651464,25.615426,538,933360,6.510000000000001,95618,78,218608,50,606,7,20,10,13,14
1651382464,45.651464,25.615426,538,933420,6.550000000000001,95617,78,221936,54,602,7,20,10,13,14
1651382524,45.651464,25.615426,538,933480,6.590000000000001,95616,78,218973,50,603,7,20,10,13,14
1651382584,45.651464,25.615426,538,933540,6.640000000000001,95616,78,222554,47,604,7,20,9,12,13
1651382644,45.651464,25.615426,538,933600,6.680000000000001,95613,78,224060,47,607,7,20,9,12,13
1651382704,45.651464,25.615426,538,933660,6.74,95611,78,226222,47,599,7,20,9,12,13
1651382764,45.651464,25.615426,538,933720,6.82,95614,78,227501,47,598,7,20,9,12,13
1651382824,45.651464,25.615426,538,933780,6.9,95615,78,227629,48,597,7,20,9,12,13
1651382884,45.651464,25.615426,538,933840,6.98,95617,77,229185,45,599,7,20,9,12,13
1651382944,45.651464,25.615426,538,933900,7.04,95618,77,230493,49,599,7,20,9,12,13
1651383004,45.651464,25.615426,538,933960,7.11,95617,77,233008,45,598,7,20,9,12,13
1651383064,45.651464,25.615426,538,934020,7.19,95620,77,233675,48,598,7,20,8,11,12
1651383124,45.651464,25.615426,538,934080,7.260000000000001,95619,76,233679,46,595,7,20,8,11,12
1651383184,45.651464,25.615426,538,934140,7.3100000000000005,95617,75,231946,46,596,7,20,8,11,12
1651383244,45.651464,25.615426,538,934200,7.3500000000000005,95614,75,232077,45,594,7,20,8,11,12
1651383304,45.651464,25.615426,538,934260,7.41,95613,75,225862,49,590,7,20,9,12,13
1651383364,45.651464,25.615426,538,934320,7.49,95611,75,223566,55,593,7,20,8,11,12
1651383424,45.651464,25.615426,538,934380,7.550000000000001,95609,75,221197,45,595,7,20,8,11,12
1651383484,45.651464,25.615426,538,934440,7.6000000000000005,95610,75,221809,48,592,7,20,8,10,11
1651383544,45.651464,25.615426,538,934500,7.640000000000001,95611,74,225587,50,590,7,20,8,11,12
1651383604,45.651464,25.615426,538,934560,7.670000000000001,95612,74,228927,48,585,7,20,8,11,12
1651383664,45.651464,25.615426,538,934620,7.73,95611,74,229449,48,584,7,20,9,12,13
1651383724,45.651464,25.615426,538,934680,7.78,95612,74,229578,43,581,7,20,9,12,13
1651383784,45.651464,25.615426,538,934740,7.83,95614,74,228541,48,580,7,20,9,12,13
1651383844,45.651464,25.615426,538,934800,7.87,95614,74,227775,45,583,7,20,8,11,12
1651383904,45.651464,25.615426,538,934860,7.890000000000001,95614,74,227379,48,583,7,20,8,11,12
1651383964,45.651464,25.615426,538,934920,7.91,95616,74,223816,47,587,7,20,8,11,12
1651384024,45.651464,25.615426,538,934980,7.95,95615,74,225581,49,584,7,20,8,11,12
1651384084,45.651464,25.615426,538,935040,7.99,95614,74,225837,49,584,7,20,8,11,12
1651384144,45.651464,25.615426,538,935100,8.02,95611,73,224707,48,582,7,20,8,11,12
1651384204,45.651464,25.615426,538,935160,8.05,95613,74,224817,55,578,7,20,8,11,12
1651384264,45.651464,25.615426,538,935220,8.1,95612,74,226477,47,579,7,20,8,11,12
1651384324,45.651464,25.615426,538,935280,8.15,95612,74,227633,48,580,7,20,8,11,12
1651384384,45.651464,25.615426,538,935340,8.190000000000001,95613,74,227758,49,580,7,20,8,11,12
1651384444,45.651464,25.615426,538,935400,8.25,95613,74,226737,50,582,7,20,8,11,12
1651384504,45.651464,25.615426,538,935460,8.290000000000001,95612,74,224718,47,582,7,20,9,12,13
1651384564,45.651464,25.615426,538,935520,8.33,95612,73,224817,52,581,7,20,8,11,12
1651384624,45.651464,25.615426,538,935580,8.38,95611,73,221812,48,580,7,20,8,11,12
1651384684,45.651464,25.615426,538,935640,8.42,95609,73,218494,50,581,7,20,8,11,12
1651384744,45.651464,25.615426,538,935700,8.46,95609,73,215869,48,583,7,20,8,11,12
1651384803,45.651464,25.615426,538,935760,8.51,95607,73,201344,48,584,7,20,8,11,12
1651384863,45.651464,25.615426,538,935820,8.57,95610,74,206434,42,587,7,20,8,11,12
1651384924,45.651464,25.615426,538,935880,8.63,95609,73,211810,50,580,7,20,9,12,13
1651384984,45.651464,25.615426,538,935940,8.68,95605,73,213102,48,578,7,20,9,12,13
1651385043,45.651464,25.615426,538,936000,8.73,95607,73,215592,52,577,7,20,9,12,13
1651385103,45.651464,25.615426,538,936060,8.81,95604,73,211356,49,575,7,20,9,12,13
1651385164,45.651464,25.615426,538,936120,8.860000000000001,95605,73,212397,52,581,7,20,9,12,13
1651385223,45.651464,25.615426,538,936180,8.940000000000001,95605,73,210551,48,581,7,20,9,12,13
1651385284,45.651464,25.615426,538,936240,9,95604,73,210536,49,581,7,20,9,12,13
1651385344,45.651464,25.615426,538,936300,9.05,95601,72,210772,48,580,7,20,9,12,13
1651385403,45.651464,25.615426,538,936360,9.06,95601,72,214518,50,573,7,20,9,12,13
1651385463,45.651464,25.615426,538,936420,9.110000000000001,95603,72,217028,48,571,7,20,8,11,12
1651385523,45.651464,25.615426,538,936480,9.15,95603,72,218978,47,569,7,20,9,12,13
1651385583,45.651464,25.615426,538,936540,9.18,95603,71,224439,49,569,7,20,8,11,12
1651385643,45.651464,25.615426,538,936600,9.200000000000001,95601,71,227118,48,571,7,20,8,11,12
1651385703,45.651464,25.615426,538,936660,9.22,95600,71,228414,48,569,7,20,8,11,12
1651385763,45.651464,25.615426,538,936720,9.25,95602,71,230226,45,572,7,20,8,10,11
1651385824,45.651464,25.615426,538,936780,9.290000000000001,95601,71,231680,52,572,7,20,8,11,12
1651385884,45.651464,25.615426,538,936840,9.34,95602,71,230903,49,570,7,20,8,11,12
1651385943,45.651464,25.615426,538,936900,9.38,95602,71,229316,50,574,7,20,8,11,12
1651386003,45.651464,25.615426,538,936960,9.43,95599,71,226755,49,570,7,20,8,11,12
1651386063,45.651464,25.615426,538,937020,9.48,95602,70,228541,53,571,7,20,8,11,12
1651386123,45.651464,25.615426,538,937080,9.52,95602,70,233273,47,568,7,20,7,10,11
1651386183,45.651464,25.615426,538,937140,9.530000000000001,95602,69,237467,51,566,7,20,7,9,10
1651386244,45.651464,25.615426,538,937200,9.55,95601,69,235049,48,566,7,20,8,10,11
1651386303,45.651464,25.615426,538,937260,9.57,95597,69,235020,51,564,7,20,8,10,11
1651386363,45.651464,25.615426,538,937320,9.64,95595,69,234089,48,562,7,20,8,10,11
1651386424,45.651464,25.615426,538,937380,9.700000000000001,95592,69,228947,49,569,7,20,8,10,11
1651386484,45.651464,25.615426,538,937440,9.75,95597,68,227380,47,570,7,20,7,9,10
1651386544,45.651464,25.615426,538,937500,9.8,95596,68,230229,53,570,7,20,7,10,11
1651386603,45.651464,25.615426,538,937560,9.84,95594,68,233413,52,566,7,20,8,10,11
1651386663,45.651464,25.615426,538,937620,9.88,95593,68,237601,53,566,7,20,8,10,11
1651386723,45.651464,25.615426,538,937680,9.93,95593,68,235170,50,567,7,20,8,10,11
1651386783,45.651464,25.615426,538,937740,9.99,95589,68,226496,52,563,7,20,8,10,11
1651386843,45.651464,25.615426,538,937800,10.02,95587,68,228675,51,563,7,20,8,11,12
1651386903,45.651464,25.615426,538,937860,10.08,95589,68,224457,47,565,7,20,8,11,12
1651386963,45.651464,25.615426,538,937920,10.14,95588,68,220704,49,563,7,20,8,11,12
1651387023,45.651464,25.615426,538,937980,10.22,95586,68,220199,49,562,7,20,8,10,11
1651387083,45.651464,25.615426,538,938040,10.27,95583,67,224374,49,558,7,20,8,10,11
1651387143,45.651464,25.615426,538,938100,10.32,95583,67,217161,49,555,7,20,8,10,11
1651387203,45.651464,25.615426,538,938160,10.370000000000001,95580,67,217761,52,556,7,20,8,10,11
1651387263,45.651464,25.615426,538,938220,10.450000000000001,95582,67,216665,52,558,7,20,8,10,11
